title,release_date,price,item_id,developer,0
Botanicula,2012,9.99,207690,Amanita Design,Adventure
Ridge Racer™ Unbounded - Ridge Racer™ Type 4 Machine and  El Mariachi Pack,2012,1.99,207112,BUGBEAR,Racing
Dynamite Jack,2012,9.99,202730,"Hassey Enterprises, Inc.",Action
Ridge Racer™ Unbounded - Ridge Racer™ 1 Machine and the Hearse Pack,2012,1.99,207111,BUGBEAR,Racing
Nexuiz,2012,9.99,96800,IllFonic,Action
Street Fighter X Tekken,2012,29.99,209120,"Capcom U.S.A., Inc.",Action
Avernum 5,2012,4.99,206040,Spiderweb Software,RPG
Train Simulator: BNSF SD75 Loco Add-On,2012,7.99,65259,Dovetail Games,Simulation
Avernum 6,2012,4.99,206060,Spiderweb Software,RPG
Avernum 4,2012,4.99,206020,Spiderweb Software,RPG
Offspring Fling!,2012,7.99,211360,Kyle Pulver,Adventure
The Dream Machine: Chapter 3,2012,4.99,94303,Cockroach Inc.,Adventure
The Dream Machine: Chapter 1 &amp; 2,2012,3.99,94300,Cockroach Inc.,Adventure
Anno 2070™  - The E.V.E. Package,2012,0.99,204289,"Blue Byte,Related Designs",Strategy
Anno 2070™ - The Silent Running Package,2012,0.99,204287,"Blue Byte,Related Designs",Strategy
Anno 2070™  - The Nordamark Line Package,2012,3.99,204288,"Blue Byte,Related Designs",Strategy
Sonic the Hedgehog 4 - Episode II,2012,9.99,203650,SEGA,Adventure
MacGuffin's Curse,2012,9.99,58230,Brawsome,Adventure
Blades of Time,2012,9.99,208670,Gaijin Entertainment Corporation,Action
Xotic DLC: Temple Crypt Expansion Pack,2012,1.99,92621,"WXP Games, LLC",Action
Blades of Time - Dismal Swamp DLC,2012,2.99,208981,Gaijin Entertainment Corporation,Action
Revelations 2012,2012,0,201070,Dark Artz Entertainment,Action
Sherlock Holmes and The Hound of The Baskervilles,2010,9.99,209230,Waterlily Games,Adventure
Lone Survivor: The Director's Cut,2012,14.99,209830,Jasper Byrne,Action
DEFCON Soundtrack,2012,3.99,209772,Introversion Software,Indie
The Walking Dead,2012,24.99,207610,Telltale Games,Adventure
Defenders of Ardania: Battlemagic,2012,1.99,200300,Most Wanted Entertainment,Strategy
Darwinia Soundtrack,2012,3.99,209771,Introversion Software,Indie
Fireburst,2012,9.99,207190,exDream,Action
A Valley Without Wind,2012,14.99,209330,"Arcen Games, LLC",Action
Noitu Love 2: Devolution,2012,4.99,207530,Joakim Sandberg,Action
Warlock - Master of the Arcane,2012,24.99,203630,Ino-Co Plus,Strategy
Saints Row: The Third - Nyte Blayde Pack,2012,2.99,55396,Volition,Action
Naval War: Arctic Circle,2012,19.99,200050,Turbo Tape Games,Strategy
Saints Row: The Third - Special Ops Vehicle Pack,2012,2.99,55398,Volition,Action
Legend of Grimrock,2012,14.99,207170,Almost Human Games,Adventure
Stellar Impact,2012,9.99,207150,"Tindalos Interactive,Headup Games",Action
Cities in Motion: Ulm,2012,1.99,206712,Colossal Order Ltd.,Simulation
Avernum: Escape From the Pit,2012,9.99,208400,Spiderweb Software,Strategy
Stellar Impact - Support Ship DLC,2012,1.99,207166,"Tindalos Interactive,Headup Games",Action
Stellar Impact - Carrier Ship DLC,2012,1.99,207167,"Tindalos Interactive,Headup Games",Action
Stellar Impact - Artillery Ship DLC,2012,1.99,207168,"Tindalos Interactive,Headup Games",Action
Men of War: Condemned Heroes,2012,7.99,204860,1C-SoftClub,Action
Dungeon Defenders: City in the Cliffs Mission Pack,2012,1.99,208543,Trendy Entertainment,Strategy
Train Simulator: E18 Loco Add-On,2012,12.99,65254,virtualRailroads,Simulation
Superbrothers: Sword &amp; Sworcery EP,2012,7.99,204060,"Capybara,Superbrothers,Jim Guthrie",Adventure
The Witcher 2: Assassins of Kings Enhanced Edition,2011,19.99,20920,CD PROJEKT RED,RPG
Insanely Twisted Shadow Planet,2012,14.99,205730,Shadow Planet Productions,Action
Kingdoms of Amalur: Reckoning - Teeth of Naros,2012,9.99,102511,"Big Huge Games,38 Studios",Action
DLC - Crusader Kings II: Ruler Designer,2012,4.99,203776,Paradox Development Studio,Strategy
Crusader Kings II: Songs of Faith,2012,1.99,203775,Paradox Interactive,Strategy
Crusader Kings II: Songs of Albion,2012,1.99,203774,Paradox Interactive,Strategy
Crusader Kings II: Songs of the Holy Land,2012,1.99,203777,Paradox Interactive,Strategy
Deep Black: Reloaded,2012,29.99,204760,Biart,Action
Super MNC,2012,0,104700,Uber Entertainment,Free to Play
Sniper Elite V2,2012,19.99,63380,Rebellion,Action
Mount &amp; Blade: Warband - Napoleonic Wars,2012,9.99,48705,"TaleWorlds Entertainment,Flying Squirrel Entertainment",Action
All Zombies Must Die!: Scorepocalypse,2012,4.99,209360,Doublesix Games,Action
Crazy Machines Elements DLC - Gadget Fun &amp; Tricky Riddles,2012,2.99,206415,Fakt Software,Casual
Dungeon Defenders - Karathiki Jungle Mission Pack,2012,1.99,208542,Trendy Entertainment,Strategy
Anno 2070™ - The Distrust Series Package,2012,3.99,204286,"Blue Byte,Related Designs",Strategy
Fallen Earth Free2Play,2011,0,113420,Reloaded Productions,Free to Play
Midnight Mysteries: Salem Witch Trials,2012,9.99,208620,MumboJumbo,Adventure
Anno 2070™ - The Crisis Response Package,2012,3.99,204285,"Blue Byte,Related Designs",Strategy
Wargame: European Escalation,2012,9.99,58610,Eugen Systems,Strategy
Anno 2070™ - The Central Statistical Package,2012,0.99,204284,"Blue Byte,Related Designs",Strategy
Train Simulator: BR Class 76 &amp; 77 Loco Add-On,2012,8.99,65250,Dovetail Games,Simulation
Ship Simulator Extremes: Ocean Cruise Ship,2012,3.99,48806,VStep,Simulation
Really Big Sky,2012,4.99,201570,Boss Baddie,Action
Saints Row: The Third - Bloodsucker Pack,2012,1.99,55393,Volition,Action
Stronghold Kingdoms,2012,0,47410,FireFly Studios,Free to Play
Auditorium,2012,6.99,205870,Cipher Prime Studios,Indie
Shank 2,2012,9.99,102840,Klei Entertainment,Action
Tropico 4: Quick-dry Cement DLC,2012,2.99,57697,"Haemimont Games,Feral Interactive (Mac)",Simulation
"Warhammer 40,000: Space Marine - Power Sword",2012,2.99,55345,Relic,Action
The Blackwell Legacy,2012,4.99,80330,Wadjet Eye Games,Adventure
Blackwell Deception,2012,9.99,80360,Wadjet Eye Games,Adventure
Blackwell Convergence,2012,4.99,80350,Wadjet Eye Games,Adventure
Evochron Mercenary,2012,19.99,71000,StarWraith 3D Games LLC,Action
Saints Row The Third - Genkibowl VII,2012,6.99,55380,Volition,Action
Dustforce DX,2012,9.99,65300,Hitbox Team,Action
Cities in Motion: US Cities,2012,4.99,73187,Colossal Order Ltd.,Simulation
Kingdoms of Amalur: Reckoning™,2012,19.99,102500,"Big Huge Games,38 Studios",Action
Ship Simulator Extremes: Offshore Vessel,2012,3.99,48805,VStep,Simulation
Sonic Generations - Casino Nights DLC,2012,19.99,200590,Devil's Details,Action
Unstoppable Gorg,2012,9.99,18120,Futuremark,Action
Storm in a Teacup,2012,4.99,104020,Cobra Mobile,Casual
The Darkness II,2012,29.99,67370,Digital Extremes,Action
Jagged Alliance - Back in Action: Night Specialist Kit DLC,2012,1.99,203342,Coreplay GmbH,RPG
Jagged Alliance - Back in Action: Jungle Specialist Kit DLC,2012,1.99,203341,Coreplay GmbH,RPG
Jagged Alliance - Back in Action: Desert Specialist Kit DLC,2012,1.99,203340,Coreplay GmbH,RPG
Kingdoms of Amalur: Reckoning - Weapons &amp; Armor Bundle,2012,4.99,204600,"Big Huge Games,38 Studios",Action
Train Simulator: PRR K4 Loco Add-On,2012,8.99,65247,Dovetail Games,Simulation
Crazy Machines Elements,2011,9.99,206410,Fakt Software,Casual
Anno 2070™: The Development Package,2012,3.99,204282,"Blue Byte,Related Designs",Strategy
Anno 2070™: The Eden Series Package,2012,3.99,204283,"Blue Byte,Related Designs",Strategy
Anno 2070™: The Keeper Package,2012,0.99,204281,"Blue Byte,Related Designs",Strategy
Saints Row: The Third - FUNTIME! Pack,2012,2.99,55385,Volition,Action
Crusader Kings Complete,2012,9.99,204940,Paradox Development Studio,Strategy
Saints Row: The Third - Money Shot Pack,2012,1.99,55389,Volition,Action
Choplifter HD - Albatross Chopper,2012,0.99,205140,inXile Entertainment,Action
Choplifter HD - Ostrich Chopper,2012,0.99,205170,inXile Entertainment,Action
Dungeon Defenders: Etherian Festival of Love,2012,1.99,204387,Trendy Entertainment,Action
Choplifter HD - Arrowhead Chopper,2012,0.99,205150,inXile Entertainment,Action
"Warhammer 40,000: Space Marine - Dreadnought DLC",2012,9.99,55348,Relic,Action
"Warhammer 40,000: Space Marine - Death Guard Champion Chapter Pack DLC",2012,2.99,55476,Relic,Action
"Warhammer 40,000: Space Marine - Iron Hands Chapter Pack DLC",2012,2.99,55475,Relic,Action
The Sims™ 3 Master Suite Stuff,2012,19.99,47931,The Sims Studio,Simulation
Insane 2,2012,14.99,35320,Targem Games,Racing
Assassin's Creed® Revelations - Mediterranean Traveler Map Pack,2012,9.99,201881,Ubisoft Montreal,Action
SOL: Exodus,2012,7.99,200410,"Bit Planet Games, LLC",Action
Age of Empires® III: Complete Collection,2009,39.99,105450,Ensemble Studios,Simulation
A.R.E.S.: Original Soundtrack,2012,4.99,92303,Extend Studio,Action
LEGO Harry Potter: Years 5-7,2012,19.99,204120,Traveller's Tales,Adventure
Choplifter HD,2012,9.99,202070,inXile Entertainment,Action
Magic 2012 Deck Pack 3,2012,2.99,49476,Stainless Games Ltd,Strategy
Train Simulator: Ohio Steel 2 Route Add-On,2012,24.99,65243,All Aboard,Simulation
EverQuest® II Free-To-Play. Your Way.™,2011,0,201230,Daybreak Game Company,Free to Play
Defense Grid: The Awakening - You Monster DLC,2011,4.99,18522,Hidden Path Entertainment,Indie
Europa Universalis III: Revolution SpritePack,2011,1.99,25814,Paradox Interactive,Strategy
Europa Universalis III: Medieval SpritePack,2011,1.99,25813,Paradox Interactive,Strategy
Train Simulator: PRR GG1 Loco Add-On,2011,8.99,65242,Dovetail Games,Simulation
Saints Row: The Third Z Style Pack,2011,1.99,55386,Volition,Action
Saints Row: The Third Explosive Combat Pack,2011,1.99,55387,Volition,Action
Sideway™ New York,2011,9.99,200190,"Playbrains,Fuel Entertainment",Adventure
Saints Row: The Third Invincible Pack,2011,2.99,55390,Volition,Action
Saints Row: The Third Season Pass DLC Pack,2011,4.99,901805,Volition,Action
Saints Row: The Third Shark Attack Pack,2011,1.99,55388,Volition,Action
Saints Row: The Third,2011,9.99,55230,Volition,Action
Rochard,2011,9.99,107800,Recoil Games,Action
Gemini Rue,2011,9.99,80310,Joshua Neurnberger,Adventure
Global Ops: Commando Libya,2011,4.99,200020,Spectral Games,Action
Renegade Ops,2011,15.0,99300,Avalanche Studios,Action
Data Jammers: FastForward,2011,0,110500,Digital Eel,Action
Bunch of Heroes: Horror Pack,2011,0.99,111402,NGD Studios,Action
Ignite,2011,9.99,45410,Nemesys Games,Racing
Bloodline Champions,2011,0,6370,Stunlock Studios,Action
Take On Helicopters,2011,19.99,65730,Bohemia Interactive,Simulation
Crazy Machines 2:  Halloween,2011,2.99,202450,Fakt Software,Casual
Dead Mountaineer's Hotel,2009,7.99,10230,Electronic Paradise,Adventure
A Stroke of Fate: Operation Valkyrie,2009,6.99,10240,SPLine,Adventure
PT Boats: Knights of the Sea,2009,6.99,10250,Studio4,Simulation
PT Boats: South Gambit,2010,6.99,10260,studio4,Simulation
inMomentum,2011,9.99,110400,Digital Arrow,Indie
Lord of the Rings: War in the North,2011,19.99,32800,Snowblind Studios,Action
Alien Zombie Megadeath,2011,4.99,110610,PomPom,Action
Worms,1995,7.99,70640,Team17 Digital Ltd,Strategy
Worms Pinball,2011,7.99,70660,Team17 Digital Ltd,Casual
Dungeon Defenders,2011,14.99,65800,Trendy Entertainment,Action
Worms Blast,2002,7.99,70650,Team17 Digital Ltd,Casual
Smash Cars,2011,9.99,111300,Creat Studios Inc,Action
Lightfish,2011,4.99,116120,Eclipse Games,Action
"Warhammer 40,000: Dawn of War II: Retribution - Death Korps of Krieg Skin Pack",2011,6.99,56489,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Worms Crazy Golf,2011,9.99,70620,Team17 Digital Ltd,Sports
"Warhammer 40,000: Dawn of War II: Retribution - Word Bearers Skin Pack",2011,6.99,56488,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
PAYDAY™ The Heist,2011,14.99,24240,OVERKILL Software,Action
"Warhammer 40,000: Dawn of War II - Retribution - The Last Stand Tau Commander",2011,9.99,56493,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Glowfish,2011,9.99,60350,MumboJumbo,Adventure
Men of War: Assault Squad - MP Supply Pack Bravo,2011,1.99,64014,Digitalmindsoft,Strategy
Hamilton's Great Adventure - Retro Fever DLC,2011,0.99,42147,Fatshark,Adventure
Steel Storm: Burning Retribution,2011,14.99,96200,Kot in Action Creative Artel,Action
RAGE,2011,9.99,9200,id Software,Action
Orcs Must Die!,2011,9.99,102600,Robot Entertainment,Action
Serious Sam Double D XXL,2011,9.99,111600,Mommy's Best Games,Action
HOARD: Flame-Broiled SANDwich,2011,1.99,63004,Big Sandwich Games,Action
Might &amp; Magic: Clash of Heroes,2011,9.99,61700,Capybara Games,RPG
Call of Duty®: Black Ops - Rezurrection Content Pack,2011,14.99,42719,Treyarch,Action
Train Simulator: Horseshoe Curve Route Add-On,2011,19.99,65233,Dovetail Games,Simulation
Might &amp; Magic: Clash of Heroes - I Am the Boss DLC,2011,2.99,61710,Capybara Games,RPG
Nuclear Dawn,2011,9.99,17710,"GameConnect,InterWave Studios",Action
Fallout New Vegas: Courier's Stash,2011,0.99,22470,Obsidian Entertainment,Action
Total War: SHOGUN 2 - Rise of the Samurai Campaign,2011,9.99,34343,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
Fallout New Vegas®: Gun Runners’ Arsenal™,2011,1.99,72840,Obsidian Entertainment,Action
Dungeons - The Dark Lord,2011,19.99,200550,Realmforge Studios,RPG
Gundemonium Recollection,2011,3.99,92200,Platine Dispositif,Action
Hitogata Happa,2011,3.99,92210,Platine Dispositif,Action
GundeadliGne,2011,3.99,92220,Platine Dispositif,Action
The Clockwork Man: The Hidden World,2011,9.99,111010,Total Eclipse P.C.,Adventure
Worms Ultimate Mayhem,2011,14.99,70600,Team17 Digital Ltd,Strategy
A Game of Thrones - Genesis,2011,9.99,58550,Cyanide Studios,Strategy
King Arthur: Fallen Champions,2011,4.99,24460,NeocoreGames,RPG
Xotic,2011,9.99,92600,"WXP Games, LLC",Action
Demolition Inc.,2011,5.99,98600,Zeroscale,Action
Magicka: Gamer Bundle,2011,1.99,73057,Arrowhead Game Studios,Action
F1 2011,2011,14.99,44360,Codemasters Birmingham,Racing
Blocks That Matter,2011,4.99,111800,Swing Swing Submarine,Casual
Bastion: Original Soundtrack,2011,9.99,107104,Supergiant Games,Action
Bastion,2011,14.99,107100,Supergiant Games,Action
HOARD: Dynamite Roll!,2011,2.99,63003,Big Sandwich Games,Action
From Dust,2011,14.99,33460,Ubisoft Montpellier,Adventure
Avadon: The Black Fortress,2011,9.99,112100,Spiderweb Software,RPG
Legend of Fae,2011,9.99,109200,Endlessfluff Games,Casual
Dead Horde,2011,9.99,27940,DnS Development,Action
Train Simulator: Class 455 EMU Add-On,2011,19.99,65229,Thomson Interactive,Simulation
The Kings' Crusade: Arabian Nights,2011,3.99,42926,NeoCoreGames,Strategy
Call of Duty®: Black Ops Annihilation Content Pack,2011,14.99,42722,Treyarch,Action
Super Street Fighter IV: Arcade Edition - Complete Brawler Pack,2011,5.99,45790,Capcom,Action
Super Street Fighter IV: Arcade Edition - Complete Femme Fatale Pack,2011,5.99,45791,Capcom,Action
8-Bit Commando,2011,2.99,287860,2DEngine,Action
Super Street Fighter IV: Arcade Edition - Complete Classic Pack,2011,5.99,45794,Capcom,Action
Super Street Fighter IV: Arcade Edition - Arcade Challengers Pack,2011,3.99,45797,Capcom,Action
Super Street Fighter IV: Arcade Edition - Complete Challengers 2 Pack,2011,4.99,45796,Capcom,Action
Super Street Fighter IV: Arcade Edition - Complete Challengers 1 Pack,2011,4.99,45795,Capcom,Action
Super Street Fighter IV: Arcade Edition - Complete Shoryuken Pack,2011,5.99,45793,Capcom,Action
Super Street Fighter IV: Arcade Edition - Complete Shadoloo Pack,2011,5.99,45792,Capcom,Action
Chantelise - A Tale of Two Sisters,2011,9.99,70420,EasyGameStation,Action
E.Y.E: Divine Cybermancy,2011,9.99,91700,Streum On Studio,Action
Supreme Ruler: Cold War,2011,9.99,73220,BattleGoat Studios,Strategy
The Sims™ 3 Town Life Stuff,2011,19.99,47899,The Sims Studio,Simulation
Pirates of Black Cove,2011,9.99,49330,Nitro Games,Strategy
LIMBO,2011,9.99,48000,Playdead,Adventure
Red Faction: Armageddon Path to War DLC,2011,6.99,55115,Volition,Action
BRINK: Agents of Change,2011,2.99,22364,Splash Damage,Action
BRINK: Fallout®/SpecOps Combo Pack,2011,0.99,22363,Splash Damage,Action
BRINK: Doom®/Psycho Combo Pack,2011,0.99,22361,Splash Damage,Action
Kohan: Ahriman's Gift,2001,9.99,97120,TimeGate Studios,Strategy
Kohan: Immortal Sovereigns,2001,9.99,97110,TimeGate Studios,Strategy
Kohan II: Kings of War,2004,9.99,97130,TimeGate Studios,Strategy
Cossacks: European Wars,2001,4.99,4880,GSC Game World,Strategy
Post Mortem,2002,7.99,46550,MC2,Adventure
American Conquest: Fight Back,2003,4.99,115220,GSC Game World,Strategy
Robin Hood: The Legend of Sherwood,2002,7.99,46560,Spellbound,Strategy
American Conquest,2003,4.99,115210,GSC Game World,Strategy
Cossacks: Art of War,2002,4.99,4870,GSC Game World,Strategy
Cossacks II: Napoleonic Wars,2005,4.99,115200,GSC Game World,Strategy
Cossacks II: Battle for Europe,2006,4.99,4890,GSC Game World,Strategy
Achron Soundtrack,2011,4.99,109702,Hazardous Software Inc.,Indie
Achron,2011,19.99,109700,Hazardous Software Inc.,Indie
The Kings' Crusade: Teutonic Knights,2011,3.99,42929,NeoCoreGames,Strategy
Gatling Gears,2011,9.99,102810,Vanguard Games,Action
Quake IV,2005,14.99,2210,RavenSoft / id Software,Action
Demolition Company Gold Edition,2011,9.99,65270,Giants Software,Simulation
Trauma,2011,6.99,98100,Krystian Majewski,Adventure
ARMA: Gold Edition,2011,9.99,65780,Bohemia Interactive,Action
Breath of Death VII,2011,2.99,107300,Zeboyd Games,RPG
Critical Mass,2011,1.99,105300,Manic Game Studios,Casual
Cthulhu Saves the World,2011,2.99,107310,Zeboyd Games,Indie
Dungeons of Dredmor,2011,4.99,98800,"Gaslamp Games, Inc.",Casual
Homefront: Fire Sale Map,2011,2.99,55203,"Kaos Studios,Digital Extremes",Action
Trapped Dead,2011,4.99,46540,Headup Games / Crenetic,Action
Operation Flashpoint: Red River,2011,9.99,44340,Codemasters Action Studio,Action
Red Faction®: Armageddon™,2011,19.99,55110,Volition,Action
Pride of Nations,2011,19.99,73190,Ageod,Simulation
Jamestown,2011,9.99,94200,Final Form Games,Action
Trainz™ Simulator 12,2011,19.99,24670,N3V Games,Simulation
Vertex Dispenser,2011,9.99,102400,Michael Brough,Action
Elizabeth Find M.D. - Diagnosis Mystery - Season 2,2011,19.99,33790,"Gunnar Games, Inc.",Casual
Train Simulator: Bristol-Exeter Route Add-On,2011,29.99,65224,Just Trains,Simulation
Zombie Pirates,2010,14.99,46850,Dust Devil Studios Inc.,Casual
Runaway: A Twist of Fate,2011,9.99,58560,Pendulo Studios,Adventure
GT Power Pack – Expansion Pack for RACE 07,2011,2.99,44650,SimBin,Racing
The Next BIG Thing,2011,9.99,58570,Pendulo Studios,Adventure
